typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,826,,,X,,0,,,788,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,37824.0,False,5,,37824.0,False,3418.0,False,0,False,,726969.999,726969.999,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,784,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,684592.0,False,5,,684592.0,False,1160710.0,False,0,False,,170602118.265,170602118.265,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,780,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,315.0,False,5,,315.0,False,1737.0,False,0,False,,557551.068,557551.068,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,368,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,1095.0,False,5,,1095.0,False,6868.0,False,0,False,,3903804.761,3903804.761,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,364,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,12.0,False,5,,12.0,False,124.0,False,0,False,,16481.068,16481.068,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,360,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,7268.0,False,5,,7268.0,False,19060.0,False,0,False,,4984559.233,4984559.233,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,352,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,5855.0,False,5,,5855.0,False,14063.0,False,0,False,,13391266.127,13391266.127,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,348,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,58692.0,False,5,,58692.0,False,32754.0,False,0,False,,16444691.249,16444691.249,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,340,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,554.0,False,5,,554.0,False,1283.0,False,0,False,,1037264.766,1037264.766,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,328,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,505.0,False,5,,505.0,False,2006.0,False,0,False,,547810.868,547810.868,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,320,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,1160.0,False,5,,1160.0,False,340.0,False,0,False,,102385.017,102385.017,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,304,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,21.0,False,5,,21.0,False,564.0,False,0,False,,334571.413,334571.413,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,300,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,5828.0,False,5,,5828.0,False,11916.0,False,0,False,,3058702.335,3058702.335,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,308,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,8.0,False,5,,8.0,False,35.0,False,0,False,,14399.724,14399.724,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,292,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,4864.0,False,5,,4864.0,False,16217.0,False,0,False,,5044182.099,5044182.099,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,288,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,4427.0,False,5,,4427.0,False,9224.0,False,0,False,,1931563.808,1931563.808,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,270,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,1124.0,False,5,,1124.0,False,4662.0,False,0,False,,735050.007,735050.007,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,266,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,68.0,False,5,,68.0,False,1029.0,False,0,False,,307303.98,307303.98,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,258,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,55.0,False,5,,55.0,False,45.0,False,0,False,,7204.745,7204.745,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,262,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,208.0,False,5,,208.0,False,366.0,False,0,False,,69795.204,69795.204,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,251,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,240695.0,False,5,,240695.0,False,229123.0,False,0,False,,71517468.884,71517468.884,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,246,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,9849.0,False,5,,9849.0,False,16389.0,False,0,False,,4909368.405,4909368.405,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,242,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,8.0,False,5,,8.0,False,13.0,False,0,False,,9942.841,9942.841,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,233,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,9100.0,False,5,,9100.0,False,3466.0,False,0,False,,1595536.064,1595536.064,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,232,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,7.0,False,5,,7.0,False,6.0,False,0,False,,2768.614,2768.614,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,218,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,2108.0,False,5,,2108.0,False,1361.0,False,0,False,,346239.145,346239.145,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,226,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,224.0,False,5,,224.0,False,666.0,False,0,False,,180348.122,180348.122,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,214,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,269.0,False,5,,269.0,False,1422.0,False,0,False,,297887.274,297887.274,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,208,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,137466.0,False,5,,137466.0,False,102799.0,False,0,False,,25378549.386,25378549.386,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,204,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,484.0,False,5,,484.0,False,1745.0,False,0,False,,393398.363,393398.363,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,203,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,49006.0,False,5,,49006.0,False,125516.0,False,0,False,,12438268.312,12438268.312,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,144,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,1056.0,False,5,,1056.0,False,2361.0,False,0,False,,738667.028,738667.028,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,148,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,16.0,False,5,,16.0,False,58.0,False,0,False,,20702.35,20702.35,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,140,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,94.0,False,5,,94.0,False,38.0,False,0,False,,31489.936,31489.936,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,132,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,34.0,False,5,,34.0,False,167.0,False,0,False,,44533.43,44533.43,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,124,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,197870.0,False,5,,197870.0,False,110577.0,False,0,False,,37847431.15,37847431.15,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,120,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,958.0,False,5,,958.0,False,1934.0,False,0,False,,490021.538,490021.538,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,104,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,54.0,False,5,,54.0,False,242.0,False,0,False,,51955.464,51955.464,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,108,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,987.0,False,5,,987.0,False,3066.0,False,0,False,,151936.865,151936.865,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,112,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,113.0,False,5,,113.0,False,140.0,False,0,False,,28751.84,28751.84,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,116,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,41.0,False,5,,41.0,False,111.0,False,0,False,,54924.278,54924.278,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,100,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,5032.0,False,5,,5032.0,False,9855.0,False,0,False,,3453641.259,3453641.259,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,96,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,277.0,False,5,,277.0,False,1115.0,False,0,False,,349969.694,349969.694,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,92,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,11.0,False,5,,11.0,False,60.0,False,0,False,,21378.634,21378.634,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,76,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,229332.0,False,5,,229332.0,False,9595.0,False,0,False,,4633969.409,4633969.409,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,72,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,168.0,False,5,,168.0,False,1113.0,False,0,False,,223597.344,223597.344,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,68,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,112.0,False,5,,112.0,False,218.0,False,0,False,,202168.66,202168.66,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,70,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,23902.0,False,5,,23902.0,False,2348.0,False,0,False,,897718.304,897718.304,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,56,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,104280.0,False,5,,104280.0,False,76487.0,False,0,False,,19672771.01,19672771.01,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,48,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,667.0,False,5,,667.0,False,4567.0,False,0,False,,2497994.461,2497994.461,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,44,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,41.0,False,5,,41.0,False,303.0,False,0,False,,70534.966,70534.966,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,36,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,83681.0,False,5,,83681.0,False,129674.0,False,0,False,,41127617.746,41127617.746,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,24,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,1500.0,False,5,,1500.0,False,6084.0,False,0,False,,2033710.782,2033710.782,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,20,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,17.0,False,5,,17.0,False,200.0,False,0,False,,119246.952,119246.952,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,8,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,990.0,False,5,,990.0,False,1220.0,False,0,False,,321499.843,321499.843,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,678,,,H6,HS,True,8471,,,,C00,,0,1000,,5,,3.0,False,5,,3.0,False,31.0,False,0,False,,6159.801,6159.801,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,768,,,H6,HS,True,8471,,,,C00,,0,0,,5,,243.0,False,5,,243.0,False,1312.0,False,0,False,,1113824.032,1113824.032,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,764,,,H6,HS,True,8471,,,,C00,,0,0,,5,,16740.0,False,5,,16740.0,False,21906.0,False,0,False,,9471746.916,9471746.916,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,762,,,H6,HS,True,8471,,,,C00,,0,0,,5,,11.0,False,5,,11.0,False,1274.0,False,0,False,,349662.07,349662.07,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8471,,,,C00,,0,0,,5,,120546.0,False,5,,120546.0,False,201823.0,False,0,False,,63501720.115,63501720.115,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,740,,,H6,HS,True,8471,,,,C00,,0,0,,5,,221.0,False,5,,221.0,False,390.0,False,0,False,,37699.786,37699.786,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,728,,,H6,HS,True,8471,,,,C00,,0,0,,5,,155.0,False,5,,155.0,False,611.0,False,0,False,,38870.466,38870.466,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,729,,,H6,HS,True,8471,,,,C00,,0,0,,5,,168.0,False,5,,168.0,False,410.0,False,0,False,,78403.788,78403.788,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,710,,,H6,HS,True,8471,,,,C00,,0,0,,5,,159896.0,False,5,,159896.0,False,246048.0,False,0,False,,43537911.344,43537911.344,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,706,,,H6,HS,True,8471,,,,C00,,0,0,,5,,109.0,False,5,,109.0,False,1086.0,False,0,False,,84193.707,84193.707,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,705,,,H6,HS,True,8471,,,,C00,,0,0,,5,,23444.0,False,5,,23444.0,False,36454.0,False,0,False,,3799024.672,3799024.672,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,704,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1801.0,False,5,,1801.0,False,14564.0,False,0,False,,3364361.993,3364361.993,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8471,,,,C00,,0,0,,5,,18032.0,False,5,,18032.0,False,28949.0,False,0,False,,5858204.753,5858204.753,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,699,,,H6,HS,True,8471,,,,C00,,0,0,,5,,555053.0,False,5,,555053.0,False,395789.0,False,0,False,,70205835.417,70205835.417,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,694,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1143.0,False,5,,1143.0,False,21903.0,False,0,False,,376139.691,376139.691,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,690,,,H6,HS,True,8471,,,,C00,,0,0,,5,,605.0,False,5,,605.0,False,2274.0,False,0,False,,513507.151,513507.151,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,688,,,H6,HS,True,8471,,,,C00,,0,0,,5,,41970.0,False,5,,41970.0,False,13558.0,False,0,False,,3687815.003,3687815.003,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,686,,,H6,HS,True,8471,,,,C00,,0,0,,5,,956.0,False,5,,956.0,False,10324.0,False,0,False,,1032496.597,1032496.597,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,662,,,H6,HS,True,8471,,,,C00,,0,0,,5,,188.0,False,5,,188.0,False,268.0,False,0,False,,64622.974,64622.974,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,654,,,H6,HS,True,8471,,,,C00,,0,0,,5,,413.0,False,5,,413.0,False,4402.0,False,0,False,,233333.882,233333.882,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,659,,,H6,HS,True,8471,,,,C00,,0,0,,5,,25.0,False,5,,25.0,False,185.0,False,0,False,,28175.656,28175.656,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,670,,,H6,HS,True,8471,,,,C00,,0,0,,5,,7.0,False,5,,7.0,False,50.0,False,0,False,,12000.991,12000.991,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,674,,,H6,HS,True,8471,,,,C00,,0,0,,5,,641.0,False,5,,641.0,False,74.0,False,0,False,,9880.584,9880.584,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,643,,,H6,HS,True,8471,,,,C00,,0,0,,5,,10174.0,False,5,,10174.0,False,6467.0,False,0,False,,1595785.093,1595785.093,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,646,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1378.0,False,5,,1378.0,False,2186.0,False,0,False,,449689.859,449689.859,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,616,,,H6,HS,True,8471,,,,C00,,0,0,,5,,385381.0,False,5,,385381.0,False,485329.0,False,0,False,,64275628.381,64275628.381,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,608,,,H6,HS,True,8471,,,,C00,,0,0,,5,,5168.0,False,5,,5168.0,False,11065.0,False,0,False,,2942050.654,2942050.654,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,591,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1808.0,False,5,,1808.0,False,1114.0,False,0,False,,456313.536,456313.536,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,598,,,H6,HS,True,8471,,,,C00,,0,0,,5,,62.0,False,5,,62.0,False,464.0,False,0,False,,239372.83,239372.83,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,600,,,H6,HS,True,8471,,,,C00,,0,0,,5,,96.0,False,5,,96.0,False,168.0,False,0,False,,60013.499,60013.499,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,579,,,H6,HS,True,8471,,,,C00,,0,0,,5,,125147.0,False,5,,125147.0,False,100661.0,False,0,False,,31691195.077,31691195.077,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,566,,,H6,HS,True,8471,,,,C00,,0,0,,5,,90734.0,False,5,,90734.0,False,264173.0,False,0,False,,12946029.489,12946029.489,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,554,,,H6,HS,True,8471,,,,C00,,0,0,,5,,8773.0,False,5,,8773.0,False,17995.0,False,0,False,,4641500.088,4641500.088,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,531,,,H6,HS,True,8471,,,,C00,,0,0,,5,,386.0,False,5,,386.0,False,820.0,False,0,False,,167914.993,167914.993,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,533,,,H6,HS,True,8471,,,,C00,,0,0,,5,,295.0,False,5,,295.0,False,1500.0,False,0,False,,261938.013,261938.013,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,516,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1158.0,False,5,,1158.0,False,3648.0,False,0,False,,495751.641,495751.641,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,512,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1498.0,False,5,,1498.0,False,10366.0,False,0,False,,5348601.495,5348601.495,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,508,,,H6,HS,True,8471,,,,C00,,0,0,,5,,561.0,False,5,,561.0,False,2390.0,False,0,False,,808465.894,808465.894,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,499,,,H6,HS,True,8471,,,,C00,,0,0,,5,,2111.0,False,5,,2111.0,False,678.0,False,0,False,,184505.926,184505.926,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,498,,,H6,HS,True,8471,,,,C00,,0,0,,5,,724.0,False,5,,724.0,False,2254.0,False,0,False,,230792.323,230792.323,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,480,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1192.0,False,5,,1192.0,False,2387.0,False,0,False,,936071.181,936071.181,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,470,,,H6,HS,True,8471,,,,C00,,0,0,,5,,26642.0,False,5,,26642.0,False,56189.0,False,0,False,,9343863.303,9343863.303,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,478,,,H6,HS,True,8471,,,,C00,,0,0,,5,,634.0,False,5,,634.0,False,4557.0,False,0,False,,209523.554,209523.554,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,466,,,H6,HS,True,8471,,,,C00,,0,0,,5,,217.0,False,5,,217.0,False,294.0,False,0,False,,63297.261,63297.261,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,462,,,H6,HS,True,8471,,,,C00,,0,0,,5,,152.0,False,5,,152.0,False,745.0,False,0,False,,115289.348,115289.348,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,458,,,H6,HS,True,8471,,,,C00,,0,0,,5,,60342.0,False,5,,60342.0,False,586275.0,False,0,False,,12377529.699,12377529.699,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,446,,,H6,HS,True,8471,,,,C00,,0,0,,5,,91.0,False,5,,91.0,False,1468.0,False,0,False,,407033.911,407033.911,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,450,,,H6,HS,True,8471,,,,C00,,0,0,,5,,157.0,False,5,,157.0,False,352.0,False,0,False,,120593.417,120593.417,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,454,,,H6,HS,True,8471,,,,C00,,0,0,,5,,8256.0,False,5,,8256.0,False,41473.0,False,0,False,,1358520.463,1358520.463,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,440,,,H6,HS,True,8471,,,,C00,,0,0,,5,,16521.0,False,5,,16521.0,False,59343.0,False,0,False,,3873464.752,3873464.752,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,434,,,H6,HS,True,8471,,,,C00,,0,0,,5,,460.0,False,5,,460.0,False,4201.0,False,0,False,,299886.828,299886.828,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,430,,,H6,HS,True,8471,,,,C00,,0,0,,5,,248.0,False,5,,248.0,False,1905.0,False,0,False,,378554.294,378554.294,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,422,,,H6,HS,True,8471,,,,C00,,0,0,,5,,62685.0,False,5,,62685.0,False,5657.0,False,0,False,,2157015.439,2157015.439,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,417,,,H6,HS,True,8471,,,,C00,,0,0,,5,,329.0,False,5,,329.0,False,2116.0,False,0,False,,5334636.351,5334636.351,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,418,,,H6,HS,True,8471,,,,C00,,0,0,,5,,23.0,False,5,,23.0,False,82.0,False,0,False,,19767.271,19767.271,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,414,,,H6,HS,True,8471,,,,C00,,0,0,,5,,4184.0,False,5,,4184.0,False,19749.0,False,0,False,,2442443.949,2442443.949,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,404,,,H6,HS,True,8471,,,,C00,,0,0,,5,,51928.0,False,5,,51928.0,False,318404.0,False,0,False,,4848656.648,4848656.648,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,400,,,H6,HS,True,8471,,,,C00,,0,0,,5,,44533.0,False,5,,44533.0,False,8807.0,False,0,False,,3762598.107,3762598.107,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,392,,,H6,HS,True,8471,,,,C00,,0,0,,5,,189452.0,False,5,,189452.0,False,134979.0,False,0,False,,64481736.335,64481736.335,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,388,,,H6,HS,True,8471,,,,C00,,0,0,,5,,214.0,False,5,,214.0,False,1158.0,False,0,False,,316957.508,316957.508,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,894,,,H6,HS,True,8471,,,,C00,,0,0,,5,,14541.0,False,5,,14541.0,False,52182.0,False,0,False,,2286778.976,2286778.976,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,862,,,H6,HS,True,8471,,,,C00,,0,0,,5,,24.0,False,5,,24.0,False,204.0,False,0,False,,30088.538,30088.538,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,860,,,H6,HS,True,8471,,,,C00,,0,0,,5,,114.0,False,5,,114.0,False,318.0,False,0,False,,207430.004,207430.004,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,858,,,H6,HS,True,8471,,,,C00,,0,0,,5,,2411.0,False,5,,2411.0,False,9993.0,False,0,False,,443405.544,443405.544,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,854,,,H6,HS,True,8471,,,,C00,,0,0,,5,,337.0,False,5,,337.0,False,1012.0,False,0,False,,189094.648,189094.648,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,837,,,H6,HS,True,8471,,,,C00,,0,0,,5,,15.0,False,5,,15.0,False,175.0,False,0,False,,59771.795,59771.795,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,834,,,H6,HS,True,8471,,,,C00,,0,0,,5,,6820.0,False,5,,6820.0,False,49074.0,False,0,False,,2552203.392,2552203.392,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,818,,,H6,HS,True,8471,,,,C00,,0,0,,5,,15078.0,False,5,,15078.0,False,245595.0,False,0,False,,8054508.148,8054508.148,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,807,,,H6,HS,True,8471,,,,C00,,0,0,,5,,7579.0,False,5,,7579.0,False,6649.0,False,0,False,,696014.743,696014.743,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,804,,,H6,HS,True,8471,,,,C00,,0,0,,5,,22938.0,False,5,,22938.0,False,46070.0,False,0,False,,4189908.333,4189908.333,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,796,,,H6,HS,True,8471,,,,C00,,0,0,,5,,6.0,False,5,,6.0,False,119.0,False,0,False,,15043.049,15043.049,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,800,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1418.0,False,5,,1418.0,False,6568.0,False,0,False,,1591895.849,1591895.849,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,792,,,H6,HS,True,8471,,,,C00,,0,0,,5,,117554.0,False,5,,117554.0,False,115396.0,False,0,False,,25709633.175,25709633.175,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,788,,,H6,HS,True,8471,,,,C00,,0,0,,5,,42478.0,False,5,,42478.0,False,6206.0,False,0,False,,822836.321,822836.321,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,784,,,H6,HS,True,8471,,,,C00,,0,0,,5,,1160539.0,False,5,,1160539.0,False,6509827.0,False,0,False,,194599586.887,194599586.887,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,780,,,H6,HS,True,8471,,,,C00,,0,0,,5,,315.0,False,5,,315.0,False,1737.0,False,0,False,,557551.068,557551.068,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,368,,,H6,HS,True,8471,,,,C00,,0,0,,5,,22617.0,False,5,,22617.0,False,140452.0,False,0,False,,4459645.587,4459645.587,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,364,,,H6,HS,True,8471,,,,C00,,0,0,,5,,26.0,False,5,,26.0,False,588.0,False,0,False,,37327.464,37327.464,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,360,,,H6,HS,True,8471,,,,C00,,0,0,,5,,7282.0,False,5,,7282.0,False,19508.0,False,0,False,,5520306.853,5520306.853,0,False,True
