prev_value,lpi_score,event_count,avg_tone,avg_goldstein
454591314.932,4.2,3674,-1.7952318546673698,1.1387316276537833
454591314.932,4.2,3674,-1.7952318546673698,1.1387316276537833
1615613680.17,4.2,3674,-1.7952318546673698,1.1387316276537833
239368.51,4.2,3674,-1.7952318546673698,1.1387316276537833
8807909720.641,4.2,3674,-1.7952318546673698,1.1387316276537833
126555.333,4.2,3674,-1.7952318546673698,1.1387316276537833
5669900.877,4.2,3674,-1.7952318546673698,1.1387316276537833
368520093.26,4.2,3674,-1.7952318546673698,1.1387316276537833
1957556.389,4.2,3674,-1.7952318546673698,1.1387316276537833
8806818024.97,4.2,3674,-1.7952318546673698,1.1387316276537833
5324991833.959,4.2,3674,-1.7952318546673698,1.1387316276537833
454716209.94,4.2,3674,-1.7952318546673698,1.1387316276537833
16571771383.517,4.2,3674,-1.7952318546673698,1.1387316276537833
124895.008,4.2,3674,-1.7952318546673698,1.1387316276537833
1957556.389,4.2,3674,-1.7952318546673698,1.1387316276537833
7560660.938,4.2,3674,-1.7952318546673698,1.1387316276537833
5311965879.71,4.2,3674,-1.7952318546673698,1.1387316276537833
368524580.797,4.2,3674,-1.7952318546673698,1.1387316276537833
16571771383.517,4.2,3674,-1.7952318546673698,1.1387316276537833
368520093.26,4.2,3674,-1.7952318546673698,1.1387316276537833
16548757688.245,4.2,3674,-1.7952318546673698,1.1387316276537833
5311965879.71,4.2,3674,-1.7952318546673698,1.1387316276537833
368524580.797,4.2,3674,-1.7952318546673698,1.1387316276537833
15358.009,4.2,3674,-1.7952318546673698,1.1387316276537833
7289785.425,4.2,3674,-1.7952318546673698,1.1387316276537833
725771.827,4.2,3674,-1.7952318546673698,1.1387316276537833
126555.333,4.2,3674,-1.7952318546673698,1.1387316276537833
4487.537,4.2,3674,-1.7952318546673698,1.1387316276537833
1606847017.363,4.2,3674,-1.7952318546673698,1.1387316276537833
5324991833.959,4.2,3674,-1.7952318546673698,1.1387316276537833
7581721.021,4.2,3674,-1.7952318546673698,1.1387316276537833
8807909720.641,4.2,3674,-1.7952318546673698,1.1387316276537833
5669900.877,4.2,3674,-1.7952318546673698,1.1387316276537833
40485.254,4.2,3674,-1.7952318546673698,1.1387316276537833
1165516.615,4.2,3674,-1.7952318546673698,1.1387316276537833
40485.254,4.2,3674,-1.7952318546673698,1.1387316276537833
239368.51,4.2,3674,-1.7952318546673698,1.1387316276537833
124895.008,4.2,3674,-1.7952318546673698,1.1387316276537833
1606847017.363,4.2,3674,-1.7952318546673698,1.1387316276537833
3778612.435,4.2,3674,-1.7952318546673698,1.1387316276537833
725771.827,4.2,3674,-1.7952318546673698,1.1387316276537833
15358.009,4.2,3674,-1.7952318546673698,1.1387316276537833
7289785.425,4.2,3674,-1.7952318546673698,1.1387316276537833
16548757688.245,4.2,3674,-1.7952318546673698,1.1387316276537833
454716209.94,4.2,3674,-1.7952318546673698,1.1387316276537833
4487.537,4.2,3674,-1.7952318546673698,1.1387316276537833
3778612.435,4.2,3674,-1.7952318546673698,1.1387316276537833
8093970686.903,4.2,3674,-1.7952318546673698,1.1387316276537833
486555986.979,4.2,3674,-1.7952318546673698,1.1387316276537833
9189.093,4.2,3674,-1.7952318546673698,1.1387316276537833
1100961.904,4.2,3674,-1.7952318546673698,1.1387316276537833
9189.093,4.2,3674,-1.7952318546673698,1.1387316276537833
486555986.979,4.2,3674,-1.7952318546673698,1.1387316276537833
533074.228,4.2,3674,-1.7952318546673698,1.1387316276537833
4805017.803,4.2,3674,-1.7952318546673698,1.1387316276537833
5227672195.571,4.2,3674,-1.7952318546673698,1.1387316276537833
5232477213.373,4.2,3674,-1.7952318546673698,1.1387316276537833
1100961.904,4.2,3674,-1.7952318546673698,1.1387316276537833
1383599750.715,4.2,3674,-1.7952318546673698,1.1387316276537833
15231157453.802,4.2,3674,-1.7952318546673698,1.1387316276537833
34011552.51,4.2,3674,-1.7952318546673698,1.1387316276537833
1382498788.812,4.2,3674,-1.7952318546673698,1.1387316276537833
1383599750.715,4.2,3674,-1.7952318546673698,1.1387316276537833
15224718399.867,4.2,3674,-1.7952318546673698,1.1387316276537833
486555986.979,4.2,3674,-1.7952318546673698,1.1387316276537833
9189.093,4.2,3674,-1.7952318546673698,1.1387316276537833
486555986.979,4.2,3674,-1.7952318546673698,1.1387316276537833
8094503761.131,4.2,3674,-1.7952318546673698,1.1387316276537833
6439053.935,4.2,3674,-1.7952318546673698,1.1387316276537833
533074.228,4.2,3674,-1.7952318546673698,1.1387316276537833
5232477213.373,4.2,3674,-1.7952318546673698,1.1387316276537833
34011552.51,4.2,3674,-1.7952318546673698,1.1387316276537833
8093970686.903,4.2,3674,-1.7952318546673698,1.1387316276537833
34011552.51,4.2,3674,-1.7952318546673698,1.1387316276537833
34011552.51,4.2,3674,-1.7952318546673698,1.1387316276537833
4805017.803,4.2,3674,-1.7952318546673698,1.1387316276537833
1382498788.812,4.2,3674,-1.7952318546673698,1.1387316276537833
15224718399.867,4.2,3674,-1.7952318546673698,1.1387316276537833
9189.093,4.2,3674,-1.7952318546673698,1.1387316276537833
8094503761.131,4.2,3674,-1.7952318546673698,1.1387316276537833
15231157453.802,4.2,3674,-1.7952318546673698,1.1387316276537833
